id,is_humor,funniness_average
tweet2217,0,0.01682
tweet2218,0,0.11912
tweet2219,0,0.03075
tweet2220,0,0.21568
tweet2221,0,0.35702
tweet2222,0,0.38952
tweet2223,0,1.14207
tweet2224,0,0.07804
tweet2225,1,2.16100
tweet2226,1,1.95071
tweet2227,1,2.08074
tweet2228,0,-0.09598
tweet2229,0,0.31901
tweet2230,0,0.15324
tweet2231,0,0.23739
tweet2232,1,2.12765
tweet2233,0,0.08164
tweet2234,1,0.56591
tweet2235,0,1.08513
tweet2236,1,1.77544
tweet2237,1,1.62537
tweet2238,1,2.25354
tweet2239,0,-0.07210
tweet2240,0,0.86616
tweet2241,0,0.97585
tweet2242,1,1.69381
tweet2243,1,1.55347
tweet2244,0,0.11997
tweet2245,0,0.34357
tweet2246,1,2.36765
tweet2247,0,0.02594
tweet2248,1,0.68467
tweet2249,0,0.26789
tweet2250,1,1.43774
tweet2251,1,1.47284
tweet2252,1,2.14348
tweet2253,0,-0.02166
tweet2254,0,0.19254
tweet2255,0,0.27053
tweet2256,1,2.50152
tweet2257,1,0.97732
tweet2258,0,0.19800
tweet2259,1,2.21744
tweet2260,0,0.49986
tweet2261,1,1.73901
tweet2262,1,2.49072
tweet2263,0,0.18164
tweet2264,0,0.26550
tweet2265,0,0.49332
tweet2266,0,0.20618
tweet2267,1,2.26385
tweet2268,0,0.21194
tweet2269,0,0.08427
tweet2270,0,0.12293
tweet2271,1,2.09565
tweet2272,0,-0.02225
tweet2273,1,1.75725
tweet2274,0,-0.11523
tweet2275,1,0.58997
tweet2276,1,2.70903
tweet2277,0,-0.10834
tweet2278,1,1.26819
tweet2279,1,0.97245
tweet2280,0,0.26471
tweet2281,0,0.24895
tweet2282,1,2.53057
tweet2283,1,2.39412
tweet2284,1,1.10283
tweet2285,0,1.50733
tweet2286,1,0.93033
tweet2287,0,0.85409
tweet2288,1,2.20646
tweet2289,0,0.43173
tweet2290,0,0.49430
tweet2291,0,0.06724
tweet2292,0,-0.07159
tweet2293,0,0.36490
tweet2294,1,0.90395
tweet2295,1,1.67390
tweet2296,0,0.34683
tweet2297,0,0.26080
tweet2298,0,0.27450
tweet2299,1,1.07084
tweet2300,0,0.10037
tweet2301,0,0.12944
tweet2302,1,1.55769
tweet2303,1,2.84392
tweet2304,1,2.05724
tweet2305,1,2.11713
tweet2306,0,-0.00689
tweet2307,1,1.45041
tweet2308,1,2.28710
tweet2309,0,-0.01254
tweet2310,0,1.18914
tweet2311,0,0.27142
tweet2312,1,1.87525
tweet2313,1,1.72721
tweet2314,1,1.56356
tweet2315,0,0.32927
tweet2316,0,0.24909
tweet2317,0,-0.00301
tweet2318,0,0.95893
tweet2319,0,0.78617
tweet2320,1,0.67646
tweet2321,1,0.78080
tweet2322,1,2.44767
tweet2323,0,0.22221
tweet2324,0,0.17160
tweet2325,1,1.00393
tweet2326,1,1.84210
tweet2327,0,0.13710
tweet2328,1,1.88551
tweet2329,0,0.20843
tweet2330,0,0.15650
tweet2331,1,2.77333
tweet2332,0,0.18592
tweet2333,1,0.70848
tweet2334,1,1.83159
tweet2335,1,2.09213
tweet2336,0,0.99570
tweet2337,1,2.37759
tweet2338,0,0.22080
tweet2339,1,1.98511
tweet2340,0,0.33174
tweet2341,1,2.27130
tweet2342,0,0.36218
tweet2343,1,0.92488
tweet2344,1,1.64881
tweet2345,1,2.04270
tweet2346,0,0.15396
tweet2347,1,0.81721
tweet2348,1,0.89266
tweet2349,0,0.34499
tweet2350,0,0.52835
tweet2351,0,1.12457
tweet2352,1,1.65484
tweet2353,1,2.84077
tweet2354,0,0.32082
tweet2355,1,0.87987
tweet2356,1,1.35576
tweet2357,0,0.27661
tweet2358,1,2.07054
tweet2359,0,0.37374
tweet2360,1,2.18901
tweet2361,1,2.28784
tweet2362,0,0.79583
tweet2363,0,0.83174
tweet2364,0,-0.03273
tweet2365,0,0.52319
tweet2366,0,0.54312
tweet2367,1,2.29381
tweet2368,1,0.90975
tweet2369,0,0.13084
tweet2370,0,0.10385
tweet2371,0,0.94323
tweet2372,0,0.13670
tweet2373,1,2.24087
tweet2374,1,2.23776
tweet2375,0,0.70655
tweet2376,1,1.25248
tweet2377,0,0.30041
tweet2378,0,0.18464
tweet2379,1,0.55440
tweet2380,1,1.60069
tweet2381,1,1.32592
tweet2382,1,1.42292
tweet2383,0,0.25165
tweet2384,0,0.34857
tweet2385,0,-0.06601
tweet2386,0,0.76233
tweet2387,0,0.61123
tweet2388,1,2.63433
tweet2389,1,0.80582
tweet2390,1,1.16034
tweet2391,1,2.53756
tweet2392,0,0.95963
tweet2393,0,0.13774
tweet2394,0,0.23886
tweet2395,1,0.70778
tweet2396,0,0.27637
tweet2397,0,1.12584
tweet2398,1,2.19659
tweet2399,1,2.24491
tweet2400,1,0.65935
tweet2401,1,2.17620
tweet2402,0,0.30125
tweet2403,1,1.33423
tweet2404,0,1.10205
tweet2405,0,0.13167
tweet2406,0,0.26774
tweet2407,0,0.20569
tweet2408,1,1.92334
tweet2409,1,2.07727
tweet2410,0,0.04371
tweet2411,0,0.15171
tweet2412,0,0.68751
tweet2413,1,1.85572
tweet2414,0,0.43129
tweet2415,0,1.04961
tweet2416,1,1.81942
tweet2417,0,0.18011
tweet2418,0,0.74127
tweet2419,1,2.28465
tweet2420,1,0.66360
tweet2421,0,0.00933
tweet2422,1,1.09635
tweet2423,0,0.47834
tweet2424,0,-0.05590
tweet2425,0,0.27708
tweet2426,0,0.33686
tweet2427,0,0.30915
tweet2428,1,2.47525
tweet2429,1,1.10039
tweet2430,0,0.24590
tweet2431,0,0.30263
tweet2432,1,1.61794
tweet2433,0,0.22048
tweet2434,0,0.29508
tweet2435,1,1.94158
tweet2436,1,1.97529
tweet2437,1,1.18463
tweet2438,1,1.07547
tweet2439,1,2.17096
tweet2440,0,0.63876
tweet2441,1,1.69692
tweet2442,0,0.12034
tweet2443,0,0.27209
tweet2444,0,-0.09470
tweet2445,1,2.53934
tweet2446,0,0.77229
tweet2447,0,0.48551
tweet2448,0,0.22647
tweet2449,1,1.87543
tweet2450,0,0.10503
tweet2451,1,0.58883
tweet2452,1,2.00801
tweet2453,0,0.43009
tweet2454,1,1.56252
tweet2455,1,1.33590
tweet2456,1,1.80908
tweet2457,0,0.19392
tweet2458,1,1.79508
tweet2459,0,0.30919
tweet2460,0,0.19547
tweet2461,0,0.18324
tweet2462,0,0.21937
tweet2463,0,0.13322
tweet2464,0,0.80056
tweet2465,0,1.13672
tweet2466,0,0.08956
tweet2467,1,1.01321
tweet2468,0,0.39610
tweet2469,0,0.92914
tweet2470,1,2.26045
tweet2471,0,0.06915
tweet2472,0,0.50191
tweet2473,1,1.76622
tweet2474,1,1.21279
tweet2475,0,0.18041
tweet2476,1,2.39668
tweet2477,1,1.35406
tweet2478,0,1.33574
tweet2479,0,0.46802
tweet2480,0,0.22877
tweet2481,0,0.01521
tweet2482,0,0.76301
tweet2483,0,1.04040
tweet2484,0,0.39189
tweet2485,0,0.11620
tweet2486,0,0.92422
tweet2487,1,2.51355
tweet2488,0,0.33200
tweet2489,1,2.20472
tweet2490,1,2.05346
tweet2491,1,2.08623
tweet2492,0,0.12639
tweet2493,1,1.03954
tweet2494,0,0.42153
tweet2495,0,0.17795
tweet2496,0,0.32349
tweet2497,1,1.83137
tweet2498,0,0.50022
tweet2499,0,0.14001
tweet2500,1,1.96165
tweet2501,1,0.84582
tweet2502,0,0.14796
tweet2503,0,0.11253
tweet2504,0,0.14830
tweet2505,1,2.09780
tweet2506,0,0.09019
tweet2507,1,1.54578
tweet2508,0,0.30394
tweet2509,0,0.26517
tweet2510,0,0.22804
tweet2511,0,0.02424
tweet2512,0,0.31261
tweet2513,1,1.71899
tweet2514,0,0.27944
tweet2515,0,0.59026
tweet2516,0,0.40100
tweet2517,1,2.06532
tweet2518,1,2.11501
tweet2519,0,0.25184
tweet2520,1,1.81644
tweet2521,0,0.05301
tweet2522,0,0.34755
tweet2523,0,1.59967
tweet2524,0,0.06266
tweet2525,1,1.41629
tweet2526,0,0.11392
tweet2527,1,1.58089
tweet2528,1,0.50578
tweet2529,0,0.25036
tweet2530,1,2.15955
tweet2531,0,0.21253
tweet2532,1,0.93147
tweet2533,0,0.85839
tweet2534,1,1.72912
tweet2535,0,0.20497
tweet2536,0,0.62747
tweet2537,0,1.18509
tweet2538,1,2.15170
tweet2539,0,0.84487
tweet2540,0,-0.09339
tweet2541,1,0.40844
tweet2542,0,0.13392
tweet2543,0,0.42266
tweet2544,1,1.40619
tweet2545,1,1.54293
tweet2546,0,0.36897
tweet2547,0,0.09374
tweet2548,1,2.13884
tweet2549,0,0.27531
tweet2550,1,1.82815
tweet2551,1,0.88824
tweet2552,1,1.37935
tweet2553,0,0.08279
tweet2554,1,2.05535
tweet2555,0,0.00556
tweet2556,0,0.41146
tweet2557,1,1.82459
tweet2558,0,0.39159
tweet2559,1,0.85543
tweet2560,0,0.03686
tweet2561,1,1.96487
tweet2562,0,0.63060
tweet2563,0,0.22459
tweet2564,0,0.18609
tweet2565,0,0.33450
tweet2566,0,0.32685
tweet2567,0,0.13012
tweet2568,0,0.11492
tweet2569,1,0.76325
tweet2570,1,2.09815
tweet2571,0,0.08288
tweet2572,1,1.52281
tweet2573,0,0.21129
tweet2574,0,0.17852
tweet2575,0,0.97778
tweet2576,1,1.53742
tweet2577,0,0.48572
tweet2578,0,0.65888
tweet2579,0,0.76404
tweet2580,1,1.75657
tweet2581,1,1.65230
tweet2582,0,0.18585
tweet2583,1,0.68385
tweet2584,0,0.86143
tweet2585,1,2.38775
tweet2586,0,-0.01014
tweet2587,1,1.88556
tweet2588,1,2.03200
tweet2589,1,0.59361
tweet2590,1,0.77649
tweet2591,1,2.43136
tweet2592,0,-0.09085
tweet2593,0,0.29517
tweet2594,1,0.71810
tweet2595,0,0.82748
tweet2596,1,0.85610
tweet2597,1,1.38441
tweet2598,1,2.24052
tweet2599,1,0.70667
tweet2600,0,0.49628
tweet2601,1,0.18070
tweet2602,0,0.04355
tweet2603,0,0.62979
tweet2604,1,1.37075
tweet2605,1,2.21388
tweet2606,1,2.08299
tweet2607,1,2.03657
tweet2608,0,0.26367
tweet2609,0,0.17164
tweet2610,0,0.51875
tweet2611,1,0.87115
tweet2612,1,1.91816
tweet2613,1,2.26193
tweet2614,0,0.71551
tweet2615,0,0.14844
tweet2616,0,-0.05584
tweet2617,1,2.32535
tweet2618,1,2.58505
tweet2619,1,1.69334
tweet2620,0,0.10948
tweet2621,1,2.16506
tweet2622,1,0.55660
tweet2623,0,0.04718
tweet2624,0,0.27816
tweet2625,0,0.70171
tweet2626,1,2.13415
tweet2627,0,0.01990
tweet2628,0,0.19113
tweet2629,1,1.49458
tweet2630,0,0.04846
tweet2631,1,1.65766
tweet2632,1,1.46340
tweet2633,1,1.68746
tweet2634,1,0.62672
tweet2635,1,1.48768
tweet2636,1,2.09593
tweet2637,1,0.64509
tweet2638,1,1.63972
tweet2639,0,0.09755
tweet2640,0,0.26939
tweet2641,1,0.74115
tweet2642,0,0.06001
tweet2643,0,0.24710
tweet2644,0,0.16632
tweet2645,0,0.40558
tweet2646,1,1.65416
tweet2647,1,1.15496
tweet2648,0,0.17238
tweet2649,1,1.55873
tweet2650,0,0.13305
tweet2651,0,0.10249
tweet2652,0,0.17812
tweet2653,1,1.27435
tweet2654,0,-0.04957
tweet2655,1,1.94225
tweet2656,1,2.19643
tweet2657,0,0.08399
tweet2658,0,0.04254
tweet2659,0,0.12495
tweet2660,1,2.03965
tweet2661,1,1.39111
tweet2662,0,0.59010
tweet2663,1,2.45841
tweet2664,0,0.50395
tweet2665,1,1.29731
tweet2666,0,0.09401
tweet2667,1,2.45138
tweet2668,1,2.29487
tweet2669,1,0.91661
tweet2670,1,0.83508
tweet2671,0,1.35872
tweet2672,0,1.16159
tweet2673,0,1.27943
tweet2674,0,0.33699
tweet2675,0,0.60794
tweet2676,0,0.20419
tweet2677,0,0.12366
tweet2678,0,0.66568
tweet2679,0,0.66982
tweet2680,1,2.09466
tweet2681,1,2.76548
tweet2682,1,1.70988
tweet2683,1,1.75513
tweet2684,0,0.14778
tweet2685,0,0.53787
tweet2686,1,1.84268
tweet2687,0,0.60251
tweet2688,0,0.29208
tweet2689,0,0.58767
tweet2690,1,2.39161
tweet2691,0,0.11202
tweet2692,0,0.49071
tweet2693,0,0.87321
tweet2694,0,0.47094
tweet2695,1,1.76800
tweet2696,0,0.16113
tweet2697,0,0.86489
tweet2698,0,0.89718
tweet2699,0,-0.03163
tweet2700,0,-0.04237
tweet2701,0,0.54896
tweet2702,1,2.70980
tweet2703,1,0.50136
tweet2704,1,2.10511
tweet2705,1,1.68582
tweet2706,0,-0.11844
tweet2707,0,0.28843
tweet2708,0,0.08583
tweet2709,1,2.22125
tweet2710,0,0.12684
tweet2711,0,0.14811
tweet2712,1,1.85349
tweet2713,0,0.97477
tweet2714,1,2.38985
tweet2715,0,0.21805
tweet2716,0,0.31460
tweet2717,1,1.36335
tweet2718,1,1.14909
tweet2719,1,1.99088
tweet2720,1,2.51720
tweet2721,0,0.37550
tweet2722,1,2.14363
tweet2723,1,2.41831
tweet2724,0,0.13675
tweet2725,0,-0.00562
tweet2726,0,0.15560
tweet2727,1,2.18151
tweet2728,0,0.81471
tweet2729,1,1.56873
tweet2730,0,0.00351
tweet2731,1,0.98961
tweet2732,1,0.45751
tweet2733,1,2.15977
tweet2734,0,-0.00358
tweet2735,1,1.18423
tweet2736,0,0.01478
tweet2737,1,2.01867
tweet2738,1,2.15226
tweet2739,1,0.48463
tweet2740,1,1.95274
tweet2741,0,0.24920
tweet2742,0,0.41279
tweet2743,0,0.09886
tweet2744,1,0.39806
tweet2745,0,0.77697
tweet2746,1,2.03035
tweet2747,1,1.02786
tweet2748,0,0.40905
tweet2749,0,0.07510
tweet2750,1,1.49884
tweet2751,1,3.06268
tweet2752,1,2.03327
tweet2753,0,0.52007
tweet2754,0,-0.01498
tweet2755,0,0.66122
tweet2756,0,0.65313
tweet2757,0,0.71320
tweet2758,0,0.43609
tweet2759,1,2.05089
tweet2760,0,0.21458
tweet2761,1,2.27212
tweet2762,1,0.75719
tweet2763,0,1.15328
tweet2764,0,0.18622
tweet2765,1,2.10605
tweet2766,0,0.45336
tweet2767,1,2.23602
tweet2768,0,0.62275
tweet2769,1,2.22209
tweet2770,1,1.89130
tweet2771,1,2.13208
tweet2772,0,0.48735
tweet2773,1,1.83515
tweet2774,0,0.62265
tweet2775,0,0.00758
tweet2776,1,0.57840
tweet2777,1,2.50245
tweet2778,0,1.61537
tweet2779,1,1.71579
tweet2780,0,1.05700
tweet2781,0,0.03070
tweet2782,0,0.31345
tweet2783,0,0.12256
tweet2784,0,0.21073
tweet2785,1,1.43669
tweet2786,0,-0.16919
tweet2787,0,0.07567
tweet2788,0,0.06471
tweet2789,1,2.08042
tweet2790,0,-0.05976
tweet2791,1,0.53812
tweet2792,1,2.06748
tweet2793,0,0.32319
tweet2794,1,1.26517
tweet2795,0,0.16323
tweet2796,1,0.87982
tweet2797,1,2.03566
tweet2798,0,0.13189
tweet2799,0,0.51587
tweet2800,1,1.86909
tweet2801,1,2.14991
tweet2802,1,1.82769
tweet2803,1,0.56582
tweet2804,1,1.12593
tweet2805,0,0.58799
tweet2806,0,0.40254
tweet2807,0,0.00479
tweet2808,0,0.39567
tweet2809,0,0.14362
tweet2810,0,0.26366
tweet2811,0,0.00916
tweet2812,0,0.06029
tweet2813,0,0.69599
tweet2814,0,0.76515
tweet2815,1,1.88396
tweet2816,1,1.28063
tweet2817,1,0.52300
tweet2818,1,1.70964
tweet2819,0,0.29350
tweet2820,0,0.02222
tweet2821,1,2.21410
tweet2822,0,0.31838
tweet2823,0,0.17855
tweet2824,0,0.09956
tweet2825,0,0.33445
tweet2826,0,0.29034
tweet2827,1,1.32765
tweet2828,0,0.12045
tweet2829,1,0.66974
tweet2830,1,2.11680
tweet2831,1,0.97840
tweet2832,1,1.55517
tweet2833,0,0.05931
tweet2834,0,0.13086
tweet2835,1,1.59020
tweet2836,0,0.62255
tweet2837,1,1.76076
tweet2838,1,2.10278
tweet2839,1,0.92165
tweet2840,0,0.75035
tweet2841,0,0.29224
tweet2842,0,0.29771
tweet2843,1,2.32008
tweet2844,0,0.84499
tweet2845,0,0.25404
tweet2846,1,1.20692
tweet2847,0,0.03222
tweet2848,1,2.38878
tweet2849,1,1.79247
tweet2850,0,0.53886
tweet2851,0,0.39925
tweet2852,1,2.40035
tweet2853,0,0.49356
tweet2854,1,1.50572
tweet2855,0,0.11507
tweet2856,1,1.51505
tweet2857,0,-0.00464
tweet2858,0,-0.02035
tweet2859,1,0.57132
tweet2860,1,1.21874
tweet2861,1,0.88440
tweet2862,1,2.19717
tweet2863,0,0.07803
tweet2864,1,2.37552
tweet2865,1,1.09918
tweet2866,0,0.48617
tweet2867,1,0.90666
tweet2868,1,1.65778
tweet2869,1,1.88579
tweet2870,1,0.95032
tweet2871,0,0.21878
tweet2872,0,0.07554
tweet2873,0,1.57107
tweet2874,0,0.04267
tweet2875,0,-0.13455
tweet2876,0,0.01643
tweet2877,0,0.53627
tweet2878,0,0.37332
tweet2879,0,0.10361
tweet2880,0,0.88746
tweet2881,0,0.26379
tweet2882,1,0.92752
tweet2883,1,2.52117
tweet2884,1,1.83952
tweet2885,1,1.87572
tweet2886,1,2.03891
tweet2887,0,0.45005
tweet2888,0,0.31340
tweet2889,1,1.36336
tweet2890,1,1.97938
tweet2891,0,0.63006
tweet2892,0,0.09601
tweet2893,0,0.40156
tweet2894,0,1.20679
tweet2895,0,0.49464
tweet2896,1,1.87508
tweet2897,0,0.78690
tweet2898,0,0.12890
tweet2899,1,1.79732
tweet2900,1,2.02137
tweet2901,0,0.10751
tweet2902,0,0.28509
tweet2903,0,0.04546
tweet2904,1,1.25617
tweet2905,0,0.27473
tweet2906,0,0.17885
tweet2907,1,1.76954
tweet2908,0,0.35681
tweet2909,0,0.11641
tweet2910,0,0.15765
tweet2911,1,2.19216
tweet2912,0,0.80399
tweet2913,1,2.45334
tweet2914,1,2.09491
tweet2915,1,1.08484
tweet2916,0,1.07536
tweet2917,1,1.37202
tweet2918,0,0.12001
tweet2919,1,0.91051
tweet2920,1,1.27674
tweet2921,1,1.46507
tweet2922,0,0.01045
tweet2923,0,1.18423
tweet2924,1,1.36931
tweet2925,1,1.54324
tweet2926,0,0.15995
tweet2927,1,1.47882
tweet2928,1,1.86952
tweet2929,0,0.31098
tweet2930,0,0.40288
tweet2931,0,-0.05666
tweet2932,0,-0.01980
tweet2933,1,0.40082
tweet2934,0,0.87264
tweet2935,0,0.77100
tweet2936,0,0.32287
tweet2937,0,1.17857
tweet2938,1,1.94790
tweet2939,0,0.17709
tweet2940,1,1.11789
tweet2941,0,1.18317
tweet2942,0,0.26877
tweet2943,1,1.03858
tweet2944,0,0.15561
tweet2945,1,0.98174
tweet2946,1,1.48803
tweet2947,1,2.04479
tweet2948,1,0.43759
tweet2949,0,-0.14030
tweet2950,0,0.18735
tweet2951,0,0.08357
tweet2952,1,1.08332
tweet2953,0,0.32665
tweet2954,0,0.25517
tweet2955,0,-0.12131
tweet2956,0,0.38288
tweet2957,0,0.23712
tweet2958,0,0.74711
tweet2959,0,0.09016
tweet2960,0,0.03723
tweet2961,0,0.11607
tweet2962,1,2.41893
tweet2963,0,0.69147
tweet2964,0,0.81987
tweet2965,0,0.04693
tweet2966,0,0.48507
tweet2967,0,0.03750
tweet2968,1,1.64319
tweet2969,1,1.84913
tweet2970,0,1.15300
tweet2971,0,0.02177
tweet2972,0,1.02476
tweet2973,0,0.43021
tweet2974,0,0.06640
tweet2975,0,0.58611
tweet2976,0,1.07860
tweet2977,1,2.15508
tweet2978,0,0.15809
tweet2979,1,0.94835
tweet2980,1,1.39278
tweet2981,1,1.60209
tweet2982,1,1.44671
tweet2983,0,0.70359
tweet2984,0,0.07130
tweet2985,0,0.33564
tweet2986,1,2.34033
tweet2987,0,0.06349
tweet2988,1,1.46736
tweet2989,0,0.21449
tweet2990,1,1.35241
tweet2991,0,0.20309
tweet2992,0,0.04021
tweet2993,0,0.18033
tweet2994,1,2.02634
tweet2995,0,0.80903
tweet2996,0,0.26961
tweet2997,1,1.96823
tweet2998,1,0.77510
tweet2999,1,2.24419
tweet3000,0,0.15457
tweet3001,0,0.27920
tweet3002,1,2.46956
tweet3003,0,0.33051
tweet3004,1,1.95779
tweet3005,0,0.09290
tweet3006,1,1.02145
tweet3007,1,2.55856
tweet3008,0,0.13442
tweet3009,0,0.77387
tweet3010,1,2.11568
tweet3011,0,0.09383
tweet3012,0,0.29375
tweet3013,0,0.73005
tweet3014,1,2.80630
tweet3015,1,0.81400
tweet3016,1,1.62831
tweet3017,0,0.93876
tweet3018,1,1.50047
tweet3019,1,0.98726
tweet3020,1,1.59422
tweet3021,1,1.95513
tweet3022,1,1.98930
tweet3023,0,0.42104
tweet3024,0,0.01734
tweet3025,0,0.25221
tweet3026,0,0.15838
tweet3027,0,0.10915
tweet3028,1,1.88597
tweet3029,1,2.00017
tweet3030,1,2.37668
tweet3031,1,1.54441
tweet3032,0,0.05048
tweet3033,1,2.11674
tweet3034,1,2.25920
tweet3035,0,0.08836
tweet3036,1,1.03103
tweet3037,1,1.25124
tweet3038,0,0.64890
tweet3039,0,1.21540
tweet3040,0,0.27282
tweet3041,1,1.38385
tweet3042,1,2.39592
tweet3043,0,0.02219
tweet3044,0,0.41989
tweet3045,1,0.98530
tweet3046,1,1.90005
tweet3047,0,0.18333
tweet3048,0,0.10332
tweet3049,0,0.40535
tweet3050,0,0.49514
tweet3051,1,2.56291
tweet3052,1,2.13669
tweet3053,0,0.35382
tweet3054,0,0.16592
tweet3055,1,2.19951
tweet3056,1,0.96268
tweet3057,1,0.99265
tweet3058,1,1.69101
tweet3059,0,0.08069
tweet3060,0,0.20377
tweet3061,0,0.06762
tweet3062,1,1.68657
tweet3063,0,0.17041
tweet3064,0,0.83271
tweet3065,0,1.06170
tweet3066,0,0.05649
tweet3067,0,0.80719
tweet3068,1,2.12387
tweet3069,0,0.28328
tweet3070,1,1.22844
tweet3071,0,-0.02521
tweet3072,0,0.10088
tweet3073,0,0.19606
tweet3074,0,0.11976
tweet3075,0,0.07474
tweet3076,1,0.65740
tweet3077,0,0.09332
tweet3078,0,0.12430
tweet3079,0,0.35886
tweet3080,1,2.40070
tweet3081,0,0.02393
tweet3082,1,0.99365
tweet3083,0,0.05373
tweet3084,1,1.71099
tweet3085,1,1.46195
tweet3086,1,1.08205
tweet3087,0,0.59717
tweet3088,0,0.53670
tweet3089,0,0.39308
tweet3090,0,0.76627
tweet3091,0,0.06763
tweet3092,0,0.11371
tweet3093,1,1.44250
tweet3094,1,2.35014
tweet3095,0,-0.16604
tweet3096,0,0.78789
tweet3097,0,1.32820
tweet3098,1,2.00239
tweet3099,0,0.23960
tweet3100,1,1.68504
tweet3101,0,0.03089
tweet3102,1,0.49328
tweet3103,1,2.09214
tweet3104,1,2.19472
tweet3105,0,0.26126
tweet3106,0,-0.05550
tweet3107,1,2.76985
tweet3108,1,1.94246
tweet3109,1,2.00267
tweet3110,1,2.08779
tweet3111,0,0.24686
tweet3112,0,0.80621
tweet3113,1,0.58656
tweet3114,1,2.17965
tweet3115,0,0.90764
tweet3116,1,1.34404
tweet3117,0,0.41692
tweet3118,0,0.74837
tweet3119,0,1.30483
tweet3120,0,-0.06978
tweet3121,0,0.74701
tweet3122,0,0.59689
tweet3123,0,-0.03488
tweet3124,1,1.88720
tweet3125,1,1.37399
tweet3126,0,-0.08737
tweet3127,0,-0.00587
tweet3128,0,0.53964
tweet3129,1,1.96825
tweet3130,0,0.12715
tweet3131,0,0.77636
tweet3132,0,0.04878
tweet3133,0,0.68951
tweet3134,0,0.14132
tweet3135,0,0.01199
tweet3136,1,2.10832
tweet3137,1,1.92689
tweet3138,0,0.04481
tweet3139,1,1.96324
tweet3140,1,1.54343
tweet3141,0,0.51609
tweet3142,0,0.90183
tweet3143,1,1.68748
tweet3144,1,1.40547
tweet3145,1,1.03963
tweet3146,0,0.34542
tweet3147,0,0.08743
tweet3148,1,1.69695
tweet3149,1,0.78359
tweet3150,0,0.18829
tweet3151,0,0.61395
tweet3152,1,0.47629
tweet3153,0,0.00465
tweet3154,1,2.07304
tweet3155,0,0.43744
tweet3156,0,0.02405
tweet3157,0,-0.03524
tweet3158,0,0.30245
tweet3159,0,0.06257
tweet3160,0,-0.09943
tweet3161,1,2.26400
tweet3162,0,0.19284
tweet3163,0,0.28341
tweet3164,1,2.12666
tweet3165,1,2.18189
tweet3166,0,0.88449
tweet3167,1,1.32178
tweet3168,1,1.59920
tweet3169,0,0.26242
tweet3170,1,0.59971
tweet3171,0,0.02669
tweet3172,1,0.84982
tweet3173,0,0.51381
tweet3174,0,-0.00183
tweet3175,0,0.17190
tweet3176,1,1.22125
tweet3177,0,0.86363
tweet3178,1,2.26796
tweet3179,1,2.39773
tweet3180,1,1.84870
tweet3181,0,0.15461
tweet3182,1,0.98794
tweet3183,1,2.43622
tweet3184,1,1.99471
tweet3185,0,0.04062
tweet3186,0,0.09049
tweet3187,0,0.33318
tweet3188,1,1.29001
tweet3189,1,1.90634
tweet3190,0,0.01834
tweet3191,1,1.39233
tweet3192,0,0.02939
tweet3193,0,0.23001
tweet3194,0,0.22391
tweet3195,0,0.10461
tweet3196,0,0.67779
tweet3197,0,0.38390
tweet3198,0,0.50003
tweet3199,0,0.31418
tweet3200,0,0.32775
tweet3201,0,0.27892
tweet3202,0,0.41165
tweet3203,1,2.02283
tweet3204,1,2.08463
tweet3205,1,2.50168
tweet3206,0,0.31775
tweet3207,1,1.79815
tweet3208,0,0.28299
tweet3209,0,-0.05019
tweet3210,1,1.78485
tweet3211,1,1.91984
tweet3212,0,0.12797
tweet3213,1,1.46895
tweet3214,0,0.27561
tweet3215,0,-0.03739
tweet3216,0,0.43048
tweet3217,0,1.03632
tweet3218,1,1.75874
tweet3219,0,0.18001
tweet3220,1,1.36850
tweet3221,1,1.63458
tweet3222,0,0.32835
tweet3223,1,1.59056
tweet3224,0,0.20210
tweet3225,0,1.33616
tweet3226,1,1.36614
tweet3227,1,2.08488
tweet3228,1,0.49879
tweet3229,0,1.53131
tweet3230,0,0.24512
tweet3231,1,2.21508
tweet3232,0,0.06743
tweet3233,0,0.61640
tweet3234,0,0.12685
tweet3235,0,0.54992
tweet3236,1,2.57758
tweet3237,0,0.31286
tweet3238,0,1.48818
tweet3239,0,0.29100
tweet3240,1,1.51113
tweet3241,0,0.43187
tweet3242,0,0.33033
tweet3243,1,1.29777
tweet3244,1,0.58018
tweet3245,0,0.36698
tweet3246,0,0.03738
tweet3247,0,0.20129
tweet3248,0,0.51101
tweet3249,0,0.87876
tweet3250,0,1.12997
tweet3251,1,2.05257
tweet3252,1,1.66889
tweet3253,0,0.02476
tweet3254,0,0.28386
tweet3255,1,2.34287
tweet3256,0,0.73867
tweet3257,1,1.36327
tweet3258,1,0.61882
tweet3259,0,0.15889
tweet3260,0,0.19590
tweet3261,0,0.02267
tweet3262,1,1.31477
tweet3263,0,0.91840
tweet3264,0,0.52023
tweet3265,0,0.72624
tweet3266,0,0.82995
tweet3267,0,0.81656
tweet3268,1,2.08464
tweet3269,0,0.67706
tweet3270,0,1.67636
tweet3271,1,1.22664
tweet3272,0,0.28671
tweet3273,1,2.52872
tweet3274,1,2.32295
tweet3275,1,2.11212
tweet3276,1,2.20664
tweet3277,0,1.17415
tweet3278,1,2.33312
tweet3279,0,0.63952
tweet3280,0,0.24653
tweet3281,1,1.60736
tweet3282,0,0.25944
tweet3283,0,0.11814
tweet3284,1,1.97800
tweet3285,0,0.61952
tweet3286,0,0.80834
tweet3287,0,0.13276
tweet3288,1,2.18881
